date,asin,category
21-04-26,B08M13DXSZ,rtx3070
21-04-27,B08LW46GH2,rtx3070
21-04-28,B08M14Y3C7,rtx3070
21-04-28,B08M14Y3C7,rtx3070
21-04-29,B08M14Y3C7,rtx3070
21-05-01,B08L8L71SM,rtx3070
21-05-01,B08LW46GH2,rtx3070
21-05-01,B08LW46GH2,rtx3070
21-05-01,B08L8L9TCZ,rtx3070
21-05-01,B08L8L71SM,rtx3070
21-05-01,B08L8L9TCZ,rtx3070
21-05-01,B08LW46GH2,rtx3070
21-05-02,B08LW46GH2,rtx3070
21-05-02,B08L8L71SM,rtx3070
21-05-02,B08LW46GH2,rtx3070
21-05-02,B08L8L71SM,rtx3070
21-05-02,B08L8L9TCZ,rtx3070
21-05-02,B08LW46GH2,rtx3070
21-05-02,B08L8L71SM,rtx3070
21-05-02,B08L8L9TCZ,rtx3070
21-05-03,B08L8KC1J7,rtx3070
21-05-03,B08LW46GH2,rtx3070
21-05-03,B08L8L9TCZ,rtx3070
21-05-03,B08L8L71SM,rtx3070
21-05-03,B08LW46GH2,rtx3070
21-05-03,B08L8L71SM,rtx3070
21-05-03,B08L8L9TCZ,rtx3070
21-05-03,B08L8L71SM,rtx3070
21-05-03,B08LW46GH2,rtx3070
21-05-03,B08L8L9TCZ,rtx3070
21-05-03,B08LW46GH2,rtx3070
21-05-03,B08L8L71SM,rtx3070
21-05-03,B08L8L9TCZ,rtx3070
21-05-03,B08LW46GH2,rtx3070
21-05-03,B08L8L71SM,rtx3070
21-05-03,B08L8L9TCZ,rtx3070
21-05-03,B08L8L71SM,rtx3070
21-05-03,B08LW46GH2,rtx3070
21-05-03,B08L8L9TCZ,rtx3070
21-05-03,B08L8L71SM,rtx3070
21-05-03,B08LW46GH2,rtx3070
21-05-03,B08L8L9TCZ,rtx3070
21-05-03,B08LW46GH2,rtx3070
21-05-03,B08L8L71SM,rtx3070
21-05-03,B08L8L9TCZ,rtx3070
21-05-04,B08KWN2LZG,rtx3070
21-05-04,B08KWN2LZG,rtx3070
21-05-04,B08KWN2LZG,rtx3070
21-05-05,B08L8KC1J7,rtx3070
21-05-05,B08L8KC1J7,rtx3070
21-05-05,B08LW46GH2,rtx3070
21-05-05,B08L8L9TCZ,rtx3070
21-05-06,B08L8KC1J7,rtx3070
21-05-06,B08L8KC1J7,rtx3070
21-05-06,B08LW46GH2,rtx3070
21-05-06,B08LW46GH2,rtx3070
21-05-06,B08L8KC1J7,rtx3070
21-05-06,B08L8KC1J7,rtx3070
21-05-06,B08L8L9TCZ,rtx3070
21-05-06,B08LW46GH2,rtx3070
21-05-07,B08L8JNTXQ,rtx3070
21-05-07,B08LF1CWT2,rtx3070
21-05-07,B08LF1CWT2,rtx3070
21-05-08,B08L8KC1J7,rtx3070
21-05-08,B08L8KC1J7,rtx3070
21-05-09,B08LF1CWT2,rtx3070
21-05-09,B08LF1CWT2,rtx3070
21-05-09,B08LF1CWT2,rtx3070
21-05-10,B08Q7BMHVD,rtx3070
21-05-10,B08Q7BMHVD,rtx3070
21-05-10,B08LF1CWT2,rtx3070
21-05-10,B08LF1CWT2,rtx3070
21-05-10,B08LF1CWT2,rtx3070
21-05-10,B08LF1CWT2,rtx3070
21-05-10,B08LF1CWT2,rtx3070
21-05-10,B08LF1CWT2,rtx3070
21-05-10,B08LF1CWT2,rtx3070
21-05-11,B08LF1CWT2,rtx3070
21-05-11,B08LF1CWT2,rtx3070
21-05-11,B08LF1CWT2,rtx3070
21-05-11,B08LF1CWT2,rtx3070
21-05-11,B08LF1CWT2,rtx3070
21-05-11,B08LF1CWT2,rtx3070
21-05-11,B08LF1CWT2,rtx3070
21-05-11,B08KWN2LZG,rtx3070
21-05-11,B08KWN2LZG,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08P7ZKQPP,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08P7ZKQPP,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08P7ZKQPP,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08P7ZKQPP,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08P7ZKQPP,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08P7ZKQPP,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08P7ZKQPP,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8LG4M3,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08P7ZKQPP,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-11,B08L8KC1J7,rtx3070
21-05-13,B08L8KC1J7,rtx3070
21-05-13,B08LF1CWT2,rtx3070
21-05-14,B08LF1CWT2,rtx3070
21-05-15,B08L8KC1J7,rtx3070
21-05-15,B08L8KC1J7,rtx3070
21-05-16,B08LW46GH2,rtx3070
21-05-16,B08L8L9TCZ,rtx3070
21-05-16,B08L8L71SM,rtx3070
21-05-16,B08L8L9TCZ,rtx3070
21-05-16,B08L8L71SM,rtx3070
21-05-16,B08LW46GH2,rtx3070
21-05-16,B08M14Y3C7,rtx3070
21-05-16,B08L8LG4M3,rtx3070
21-05-17,B08R15HVJ3,rtx3070
21-05-20,B08L8JNTXQ,rtx3070
21-05-20,B08KY266MG,rtx3070
21-05-20,B08KY266MG,rtx3070
21-05-20,B08L8LG4M3,rtx3070
21-05-22,B08MT6B58K,rtx3070
21-05-22,B08KWN2LZG,rtx3070
21-05-23,B08KWN2LZG,rtx3070
21-05-24,B08MT6B58K,rtx3070
21-05-24,B08L8L9TCZ,rtx3070
21-05-24,B08MT6B58K,rtx3070
21-05-24,B08L8LG4M3,rtx3070
21-05-24,B08MT6B58K,rtx3070
21-05-24,B08L8L9TCZ,rtx3070
21-05-24,B08KWN2LZG,rtx3070
21-05-27,B08LW46GH2,rtx3070
21-05-27,B08L8L71SM,rtx3070
21-05-27,B08KWPDXJZ,rtx3070
21-05-27,B08LW46GH2,rtx3070
21-05-28,B08KWN2LZG,rtx3070
21-05-28,B08MT6B58K,rtx3070
21-05-29,B08L8L9TCZ,rtx3070
21-05-29,B08KWPDXJZ,rtx3070
21-05-29,B08KWPDXJZ,rtx3070
21-05-29,B08KWN2LZG,rtx3070
21-05-30,B08L8KC1J7,rtx3070
21-05-30,B08L8KC1J7,rtx3070
21-05-30,B08M13DXSZ,rtx3070
21-05-30,B08MT6B58K,rtx3070
21-05-30,B08L8KC1J7,rtx3070
21-05-30,B08L8JNTXQ,rtx3070
21-05-30,B08KWN2LZG,rtx3070
21-05-31,B08L8KC1J7,rtx3070
21-05-31,B08L8KC1J7,rtx3070
21-05-31,B08L8KC1J7,rtx3070
21-05-31,B08L8KC1J7,rtx3070
21-05-31,B08L8KC1J7,rtx3070
21-05-31,B08KWN2LZG,rtx3070
21-05-31,B08KWLMZV4,rtx3070
21-05-31,B08KWN2LZG,rtx3070
21-05-31,B08KWLMZV4,rtx3070
21-06-01,B08L8KC1J7,rtx3070
21-06-01,B08KWLMZV4,rtx3070
21-06-01,B08M14Y3C7,rtx3070
21-06-01,B08L8L71SM,rtx3070
21-06-01,B08L8JNTXQ,rtx3070
21-06-02,B08L8KC1J7,rtx3070
21-06-02,B08M14Y3C7,rtx3070
21-06-02,B08KWLMZV4,rtx3070
21-06-02,B08L8KC1J7,rtx3070
21-06-02,B08KWN2LZG,rtx3070
21-06-02,B08KWN2LZG,rtx3070
21-06-02,B08L8KC1J7,rtx3070
21-06-04,B08L8KC1J7,rtx3070
21-06-04,B08L8JNTXQ,rtx3070
21-06-05,B08LW46GH2,rtx3070
21-06-05,B08L8L9TCZ,rtx3070
21-06-05,B08L8L9TCZ,rtx3070
21-06-05,B08LW46GH2,rtx3070
21-06-05,B08L8L9TCZ,rtx3070
21-06-06,B08MT6B58K,rtx3070
21-06-06,B08L8KC1J7,rtx3070
21-06-07,B08L8KC1J7,rtx3070
21-06-07,B08KWLMZV4,rtx3070
21-06-07,B08MT6B58K,rtx3070
21-06-11,B08L8JNTXQ,rtx3070
21-06-11,B08L8JNTXQ,rtx3070
21-06-14,B08L8JNTXQ,rtx3070
21-06-14,B08L8JNTXQ,rtx3070
21-06-14,B08L8JNTXQ,rtx3070
21-06-14,B08MT6B58K,rtx3070
21-06-14,B08MT6B58K,rtx3070
21-06-14,B08L8JNTXQ,rtx3070
21-06-15,B08L8JNTXQ,rtx3070
21-06-15,B08L8L71SM,rtx3070
21-06-16,B08MT6B58K,rtx3070
21-06-16,B08MT6B58K,rtx3070
21-06-16,B08MT6B58K,rtx3070
21-06-16,B08L8JNTXQ,rtx3070
21-06-17,B08L8L71SM,rtx3070
21-06-17,B08LW46GH2,rtx3070
21-06-17,B08L8JNTXQ,rtx3070
21-06-17,B08L8JNTXQ,rtx3070
21-06-18,B08M13DXSZ,rtx3070
21-06-20,B08KWN2LZG,rtx3070
21-06-20,B08KWLMZV4,rtx3070
21-06-24,B08L8JNTXQ,rtx3070
21-06-24,B08KWLMZV4,rtx3070
21-06-25,B08MT6B58K,rtx3070
21-06-26,B08L8JNTXQ,rtx3070
21-06-26,B08L8JNTXQ,rtx3070
21-06-26,B08L8JNTXQ,rtx3070
21-06-27,B08L8KC1J7,rtx3070
21-06-28,B08LW46GH2,rtx3070
21-06-28,B08L8L9TCZ,rtx3070
21-06-28,B08L8L9TCZ,rtx3070
21-06-28,B08L8JNTXQ,rtx3070
21-06-28,B08L8JNTXQ,rtx3070
21-06-28,B08L8JNTXQ,rtx3070
21-06-29,B08LW46GH2,rtx3070
21-06-29,B08L8L9TCZ,rtx3070
21-06-29,B08L8L9TCZ,rtx3070
21-06-30,B08KWN2LZG,rtx3070
21-07-01,B08L8KC1J7,rtx3070
21-07-02,B08L8KC1J7,rtx3070
21-07-02,B08L8KC1J7,rtx3070
21-07-02,B08L8KC1J7,rtx3070
21-07-02,B08KWN2LZG,rtx3070
21-07-03,B08L8LG4M3,rtx3070
21-07-03,B08KY266MG,rtx3070
21-07-03,B08L8KC1J7,rtx3070
21-07-03,B08L8KC1J7,rtx3070
21-07-04,B08LF1CWT2,rtx3070
21-07-05,B08L8L9TCZ,rtx3070
21-07-05,B08LW46GH2,rtx3070
21-07-05,B08L8LG4M3,rtx3070
